State,Year,Gender,Type,Total
A & N Islands,2005,Female,Other Causes (Please Specity),19
A & N Islands,2005,Female,Other Prolonged Illness,16
A & N Islands,2005,Female,Others (Please Specify),0
A & N Islands,2005,Female,Paralysis,0
A & N Islands,2005,Female,Physical Abuse (Rape/Incest Etc.),0
A & N Islands,2005,Female,Post Graduate and Above,0
A & N Islands,2005,Female,Poverty,0
A & N Islands,2005,Female,Primary,14
A & N Islands,2005,Female,Professional Activity,0
A & N Islands,2005,Female,Professional/Career Problem,0
A & N Islands,2005,Female,Property Dispute,1
A & N Islands,2005,Female,Public Sector Undertaking,0
A & N Islands,2005,Female,Retired Person,0
A & N Islands,2005,Female,Self-employed (Business activity),0
A & N Islands,2005,Female,Seperated,0
A & N Islands,2005,Female,Service (Government),0
A & N Islands,2005,Female,Service (Private),4
A & N Islands,2005,Female,Student,7
A & N Islands,2005,Female,Suspected/Illicit Relation,0
A & N Islands,2005,Female,Unemployed,9
A & N Islands,2005,Female,Unemployment,0
A & N Islands,2005,Female,Widowed/Widower,0
A & N Islands,2005,Male,Bankruptcy or Sudden change in Economic,0
A & N Islands,2005,Male,By Consuming Insecticides,6
A & N Islands,2005,Male,By Consuming Other Poison,0
A & N Islands,2005,Male,By Drowning,0
A & N Islands,2005,Male,By Fire-Arms,0
A & N Islands,2005,Male,By Fire/Self Immolation,2
A & N Islands,2005,Male,By Hanging,78
A & N Islands,2005,Male,By Jumping from (Building),0
A & N Islands,2005,Male,By Jumping from (Other sites),0
A & N Islands,2005,Male,By Jumping off Moving Vehicles/Trains,0
A & N Islands,2005,Male,By Machine,0
A & N Islands,2005,Male,By Other means (please specify),0
A & N Islands,2005,Male,By Over Alcoholism,0
A & N Islands,2005,Male,By Overdose of sleeping pills,0
A & N Islands,2005,Male,By Self Infliction of injury,0
A & N Islands,2005,Male,By coming under running vehicles/trains,0
A & N Islands,2005,Male,By touching electric wires,0
A & N Islands,2005,Male,Cancellation/Non-Settlement of Marriage,0
A & N Islands,2005,Male,Cancer,0
A & N Islands,2005,Male,Causes Not known,20
A & N Islands,2005,Male,Death of Dear Person,1
A & N Islands,2005,Male,Diploma,0
A & N Islands,2005,Male,Divorce,0
A & N Islands,2005,Male,Divorcee,0
A & N Islands,2005,Male,Dowry Dispute,0
A & N Islands,2005,Male,Drug Abuse/Addiction,0
A & N Islands,2005,Male,Failure in Examination,0
A & N Islands,2005,Male,Fall in Social Reputation,0
A & N Islands,2005,Male,Family Problems,2
A & N Islands,2005,Male,Farming/Agriculture Activity,7
A & N Islands,2005,Male,Graduate,1
A & N Islands,2005,Male,House Wife,0
A & N Islands,2005,Male,Hr. Secondary/Intermediate/Pre-Universit,3
A & N Islands,2005,Male,Ideological Causes/Hero Worshipping,0
A & N Islands,2005,Male,Illegitimate Pregnancy,0
A & N Islands,2005,Male,Illness (Aids/STD),0
A & N Islands,2005,Male,Insanity/Mental Illness,9
A & N Islands,2005,Male,Love Affairs,3
A & N Islands,2005,Male,Married,60
A & N Islands,2005,Male,Matriculate/Secondary,8
A & N Islands,2005,Male,Middle,37
A & N Islands,2005,Male,Never Married,25
A & N Islands,2005,Male,No Education,15
A & N Islands,2005,Male,Not having Children(Barrenness/Impotency,0
A & N Islands,2005,Male,Other Causes (Please Specity),27
A & N Islands,2005,Male,Other Prolonged Illness,21
A & N Islands,2005,Male,Others (Please Specify),6
A & N Islands,2005,Male,Paralysis,0
A & N Islands,2005,Male,Physical Abuse (Rape/Incest Etc.),0
A & N Islands,2005,Male,Post Graduate and Above,0
A & N Islands,2005,Male,Poverty,3
A & N Islands,2005,Male,Primary,22
A & N Islands,2005,Male,Professional Activity,0
A & N Islands,2005,Male,Professional/Career Problem,0
A & N Islands,2005,Male,Property Dispute,0
A & N Islands,2005,Male,Public Sector Undertaking,0
A & N Islands,2005,Male,Retired Person,0
A & N Islands,2005,Male,Self-employed (Business activity),5
A & N Islands,2005,Male,Seperated,0
A & N Islands,2005,Male,Service (Government),13
A & N Islands,2005,Male,Service (Private),47
A & N Islands,2005,Male,Student,5
A & N Islands,2005,Male,Suspected/Illicit Relation,0
A & N Islands,2005,Male,Unemployed,3
A & N Islands,2005,Male,Unemployment,0
A & N Islands,2005,Male,Widowed/Widower,1
A & N Islands,2006,Female,Bankruptcy or Sudden change in Economic,0
A & N Islands,2006,Female,By Consuming Insecticides,0
A & N Islands,2006,Female,By Consuming Other Poison,8
A & N Islands,2006,Female,By Drowning,1
A & N Islands,2006,Female,By Fire-Arms,0
A & N Islands,2006,Female,By Fire/Self Immolation,2
A & N Islands,2006,Female,By Hanging,26
A & N Islands,2006,Female,By Jumping from (Building),0
A & N Islands,2006,Female,By Jumping from (Other sites),0
A & N Islands,2006,Female,By Jumping off Moving Vehicles/Trains,0
A & N Islands,2006,Female,By Machine,0
A & N Islands,2006,Female,By Other means (please specify),0
A & N Islands,2006,Female,By Over Alcoholism,0
A & N Islands,2006,Female,By Overdose of sleeping pills,0
A & N Islands,2006,Female,By Self Infliction of injury,0
A & N Islands,2006,Female,By coming under running vehicles/trains,0
A & N Islands,2006,Female,By touching electric wires,0
A & N Islands,2006,Female,Cancellation/Non-Settlement of Marriage,0
A & N Islands,2006,Female,Cancer,0
A & N Islands,2006,Female,Causes Not known,0
A & N Islands,2006,Female,Death of Dear Person,0
A & N Islands,2006,Female,Diploma,0
A & N Islands,2006,Female,Divorce,0
A & N Islands,2006,Female,Divorcee,0
A & N Islands,2006,Female,Dowry Dispute,0
A & N Islands,2006,Female,Drug Abuse/Addiction,0
A & N Islands,2006,Female,Failure in Examination,0
A & N Islands,2006,Female,Fall in Social Reputation,0
A & N Islands,2006,Female,Family Problems,0
A & N Islands,2006,Female,Farming/Agriculture Activity,0
A & N Islands,2006,Female,Graduate,0
A & N Islands,2006,Female,House Wife,33
A & N Islands,2006,Female,Hr. Secondary/Intermediate/Pre-Universit,0
A & N Islands,2006,Female,Ideological Causes/Hero Worshipping,0
A & N Islands,2006,Female,Illegitimate Pregnancy,0
A & N Islands,2006,Female,Illness (Aids/STD),0
A & N Islands,2006,Female,Insanity/Mental Illness,6
A & N Islands,2006,Female,Love Affairs,2
A & N Islands,2006,Female,Married,27
A & N Islands,2006,Female,Matriculate/Secondary,7
A & N Islands,2006,Female,Middle,14
A & N Islands,2006,Female,Never Married,10
A & N Islands,2006,Female,No Education,2
A & N Islands,2006,Female,Not having Children(Barrenness/Impotency,0
A & N Islands,2006,Female,Other Causes (Please Specity),16
A & N Islands,2006,Female,Other Prolonged Illness,13
A & N Islands,2006,Female,Others (Please Specify),0
A & N Islands,2006,Female,Paralysis,0
A & N Islands,2006,Female,Physical Abuse (Rape/Incest Etc.),0
A & N Islands,2006,Female,Post Graduate and Above,0
A & N Islands,2006,Female,Poverty,0
A & N Islands,2006,Female,Primary,14
A & N Islands,2006,Female,Professional Activity,0
A & N Islands,2006,Female,Professional/Career Problem,0
A & N Islands,2006,Female,Property Dispute,0
A & N Islands,2006,Female,Public Sector Undertaking,0
A & N Islands,2006,Female,Retired Person,0
A & N Islands,2006,Female,Self-employed (Business activity),0
A & N Islands,2006,Female,Seperated,0
A & N Islands,2006,Female,Service (Government),0
A & N Islands,2006,Female,Service (Private),1
A & N Islands,2006,Female,Student,3
A & N Islands,2006,Female,Suspected/Illicit Relation,0
A & N Islands,2006,Female,Unemployed,0
A & N Islands,2006,Female,Unemployment,0
A & N Islands,2006,Female,Widowed/Widower,0
A & N Islands,2006,Male,Bankruptcy or Sudden change in Economic,0
A & N Islands,2006,Male,By Consuming Insecticides,0
A & N Islands,2006,Male,By Consuming Other Poison,8
A & N Islands,2006,Male,By Drowning,3
A & N Islands,2006,Male,By Fire-Arms,0
A & N Islands,2006,Male,By Fire/Self Immolation,4
A & N Islands,2006,Male,By Hanging,81
A & N Islands,2006,Male,By Jumping from (Building),0
A & N Islands,2006,Male,By Jumping from (Other sites),0
A & N Islands,2006,Male,By Jumping off Moving Vehicles/Trains,0
A & N Islands,2006,Male,By Machine,0
A & N Islands,2006,Male,By Other means (please specify),0
A & N Islands,2006,Male,By Over Alcoholism,0
A & N Islands,2006,Male,By Overdose of sleeping pills,0
A & N Islands,2006,Male,By Self Infliction of injury,0
A & N Islands,2006,Male,By coming under running vehicles/trains,0
A & N Islands,2006,Male,By touching electric wires,0
A & N Islands,2006,Male,Cancellation/Non-Settlement of Marriage,0
A & N Islands,2006,Male,Cancer,0
A & N Islands,2006,Male,Causes Not known,0
A & N Islands,2006,Male,Death of Dear Person,1
A & N Islands,2006,Male,Diploma,0
A & N Islands,2006,Male,Divorce,0
A & N Islands,2006,Male,Divorcee,0
A & N Islands,2006,Male,Dowry Dispute,0
A & N Islands,2006,Male,Drug Abuse/Addiction,0
A & N Islands,2006,Male,Failure in Examination,0
A & N Islands,2006,Male,Fall in Social Reputation,0
A & N Islands,2006,Male,Family Problems,0
A & N Islands,2006,Male,Farming/Agriculture Activity,6
A & N Islands,2006,Male,Graduate,0
A & N Islands,2006,Male,House Wife,0
A & N Islands,2006,Male,Hr. Secondary/Intermediate/Pre-Universit,2
A & N Islands,2006,Male,Ideological Causes/Hero Worshipping,0
A & N Islands,2006,Male,Illegitimate Pregnancy,0
A & N Islands,2006,Male,Illness (Aids/STD),0
A & N Islands,2006,Male,Insanity/Mental Illness,16
A & N Islands,2006,Male,Love Affairs,2
A & N Islands,2006,Male,Married,49
A & N Islands,2006,Male,Matriculate/Secondary,5
A & N Islands,2006,Male,Middle,43
A & N Islands,2006,Male,Never Married,47
A & N Islands,2006,Male,No Education,8
A & N Islands,2006,Male,Not having Children(Barrenness/Impotency,0
A & N Islands,2006,Male,Other Causes (Please Specity),48
A & N Islands,2006,Male,Other Prolonged Illness,27
A & N Islands,2006,Male,Others (Please Specify),10
A & N Islands,2006,Male,Paralysis,0
A & N Islands,2006,Male,Physical Abuse (Rape/Incest Etc.),0
A & N Islands,2006,Male,Post Graduate and Above,0
A & N Islands,2006,Male,Poverty,0
A & N Islands,2006,Male,Primary,38
A & N Islands,2006,Male,Professional Activity,0
A & N Islands,2006,Male,Professional/Career Problem,0
A & N Islands,2006,Male,Property Dispute,0
A & N Islands,2006,Male,Public Sector Undertaking,0
A & N Islands,2006,Male,Retired Person,0
A & N Islands,2006,Male,Self-employed (Business activity),4
A & N Islands,2006,Male,Seperated,0
A & N Islands,2006,Male,Service (Government),11
A & N Islands,2006,Male,Service (Private),62
A & N Islands,2006,Male,Student,1
A & N Islands,2006,Male,Suspected/Illicit Relation,0
A & N Islands,2006,Male,Unemployed,2
A & N Islands,2006,Male,Unemployment,2
A & N Islands,2006,Male,Widowed/Widower,0
A & N Islands,2007,Female,Bankruptcy or Sudden change in Economic,0
A & N Islands,2007,Female,By Consuming Insecticides,0
A & N Islands,2007,Female,By Consuming Other Poison,6
A & N Islands,2007,Female,By Drowning,2
A & N Islands,2007,Female,By Fire-Arms,0
A & N Islands,2007,Female,By Fire/Self Immolation,2
A & N Islands,2007,Female,By Hanging,46
A & N Islands,2007,Female,By Jumping from (Building),0
A & N Islands,2007,Female,By Jumping from (Other sites),0
A & N Islands,2007,Female,By Jumping off Moving Vehicles/Trains,0
A & N Islands,2007,Female,By Machine,0
A & N Islands,2007,Female,By Other means (please specify),0
A & N Islands,2007,Female,By Over Alcoholism,0
A & N Islands,2007,Female,By Overdose of sleeping pills,0
A & N Islands,2007,Female,By Self Infliction of injury,0
A & N Islands,2007,Female,By coming under running vehicles/trains,0
A & N Islands,2007,Female,By touching electric wires,0
A & N Islands,2007,Female,Cancellation/Non-Settlement of Marriage,0
A & N Islands,2007,Female,Cancer,0
A & N Islands,2007,Female,Causes Not known,0
A & N Islands,2007,Female,Death of Dear Person,0
A & N Islands,2007,Female,Diploma,0
A & N Islands,2007,Female,Divorce,0
A & N Islands,2007,Female,Divorcee,0
A & N Islands,2007,Female,Dowry Dispute,0
A & N Islands,2007,Female,Drug Abuse/Addiction,0
A & N Islands,2007,Female,Failure in Examination,7
A & N Islands,2007,Female,Fall in Social Reputation,0
A & N Islands,2007,Female,Family Problems,0
A & N Islands,2007,Female,Farming/Agriculture Activity,0
A & N Islands,2007,Female,Graduate,1
A & N Islands,2007,Female,House Wife,30
A & N Islands,2007,Female,Hr. Secondary/Intermediate/Pre-Universit,6
A & N Islands,2007,Female,Ideological Causes/Hero Worshipping,0
A & N Islands,2007,Female,Illegitimate Pregnancy,0
A & N Islands,2007,Female,Illness (Aids/STD),0
A & N Islands,2007,Female,Insanity/Mental Illness,6
A & N Islands,2007,Female,Love Affairs,6
A & N Islands,2007,Female,Married,33
A & N Islands,2007,Female,Matriculate/Secondary,27
A & N Islands,2007,Female,Middle,10
A & N Islands,2007,Female,Never Married,23
A & N Islands,2007,Female,No Education,8
A & N Islands,2007,Female,Not having Children(Barrenness/Impotency,0
A & N Islands,2007,Female,Other Causes (Please Specity),26
A & N Islands,2007,Female,Other Prolonged Illness,10
A & N Islands,2007,Female,Others (Please Specify),11
A & N Islands,2007,Female,Paralysis,0
A & N Islands,2007,Female,Physical Abuse (Rape/Incest Etc.),0
A & N Islands,2007,Female,Post Graduate and Above,0
A & N Islands,2007,Female,Poverty,0
A & N Islands,2007,Female,Primary,4
A & N Islands,2007,Female,Professional Activity,0
A & N Islands,2007,Female,Professional/Career Problem,0
A & N Islands,2007,Female,Property Dispute,1
A & N Islands,2007,Female,Public Sector Undertaking,0
A & N Islands,2007,Female,Retired Person,0
A & N Islands,2007,Female,Self-employed (Business activity),0
A & N Islands,2007,Female,Seperated,0
A & N Islands,2007,Female,Service (Government),1
A & N Islands,2007,Female,Service (Private),1
A & N Islands,2007,Female,Student,13
A & N Islands,2007,Female,Suspected/Illicit Relation,0
A & N Islands,2007,Female,Unemployed,0
A & N Islands,2007,Female,Unemployment,0
A & N Islands,2007,Female,Widowed/Widower,0
A & N Islands,2007,Male,Bankruptcy or Sudden change in Economic,0
A & N Islands,2007,Male,By Consuming Insecticides,0
A & N Islands,2007,Male,By Consuming Other Poison,13
A & N Islands,2007,Male,By Drowning,3
A & N Islands,2007,Male,By Fire-Arms,0
A & N Islands,2007,Male,By Fire/Self Immolation,1
A & N Islands,2007,Male,By Hanging,83
A & N Islands,2007,Male,By Jumping from (Building),0
A & N Islands,2007,Male,By Jumping from (Other sites),0
A & N Islands,2007,Male,By Jumping off Moving Vehicles/Trains,0
A & N Islands,2007,Male,By Machine,0
A & N Islands,2007,Male,By Other means (please specify),0
A & N Islands,2007,Male,By Over Alcoholism,0
A & N Islands,2007,Male,By Overdose of sleeping pills,0
A & N Islands,2007,Male,By Self Infliction of injury,0
A & N Islands,2007,Male,By coming under running vehicles/trains,0
A & N Islands,2007,Male,By touching electric wires,0
A & N Islands,2007,Male,Cancellation/Non-Settlement of Marriage,2
A & N Islands,2007,Male,Cancer,0
A & N Islands,2007,Male,Causes Not known,4
A & N Islands,2007,Male,Death of Dear Person,1
A & N Islands,2007,Male,Diploma,0
A & N Islands,2007,Male,Divorce,0
A & N Islands,2007,Male,Divorcee,0
A & N Islands,2007,Male,Dowry Dispute,0
A & N Islands,2007,Male,Drug Abuse/Addiction,0
A & N Islands,2007,Male,Failure in Examination,2
A & N Islands,2007,Male,Fall in Social Reputation,2
A & N Islands,2007,Male,Family Problems,4
A & N Islands,2007,Male,Farming/Agriculture Activity,16
A & N Islands,2007,Male,Graduate,1
A & N Islands,2007,Male,House Wife,0
A & N Islands,2007,Male,Hr. Secondary/Intermediate/Pre-Universit,7
A & N Islands,2007,Male,Ideological Causes/Hero Worshipping,0
A & N Islands,2007,Male,Illegitimate Pregnancy,0
A & N Islands,2007,Male,Illness (Aids/STD),0
A & N Islands,2007,Male,Insanity/Mental Illness,20
A & N Islands,2007,Male,Love Affairs,3
A & N Islands,2007,Male,Married,55
A & N Islands,2007,Male,Matriculate/Secondary,33
A & N Islands,2007,Male,Middle,30
A & N Islands,2007,Male,Never Married,45
A & N Islands,2007,Male,No Education,19
A & N Islands,2007,Male,Not having Children(Barrenness/Impotency,0
A & N Islands,2007,Male,Other Causes (Please Specity),44
A & N Islands,2007,Male,Other Prolonged Illness,13
A & N Islands,2007,Male,Others (Please Specify),12
A & N Islands,2007,Male,Paralysis,0
A & N Islands,2007,Male,Physical Abuse (Rape/Incest Etc.),0
A & N Islands,2007,Male,Post Graduate and Above,0
A & N Islands,2007,Male,Poverty,2
A & N Islands,2007,Male,Primary,10
A & N Islands,2007,Male,Professional Activity,0
A & N Islands,2007,Male,Professional/Career Problem,0
A & N Islands,2007,Male,Property Dispute,0
A & N Islands,2007,Male,Public Sector Undertaking,0
A & N Islands,2007,Male,Retired Person,3
A & N Islands,2007,Male,Self-employed (Business activity),0
A & N Islands,2007,Male,Seperated,0
A & N Islands,2007,Male,Service (Government),9
A & N Islands,2007,Male,Service (Private),39
A & N Islands,2007,Male,Student,4
A & N Islands,2007,Male,Suspected/Illicit Relation,0
A & N Islands,2007,Male,Unemployed,12
A & N Islands,2007,Male,Unemployment,3
A & N Islands,2007,Male,Widowed/Widower,0
A & N Islands,2008,Female,Bankruptcy or Sudden change in Economic,0
A & N Islands,2008,Female,By Consuming Insecticides,0
A & N Islands,2008,Female,By Consuming Other Poison,5
A & N Islands,2008,Female,By Drowning,0
A & N Islands,2008,Female,By Fire-Arms,0
A & N Islands,2008,Female,By Fire/Self Immolation,3
A & N Islands,2008,Female,By Hanging,37
A & N Islands,2008,Female,By Jumping from (Building),0
A & N Islands,2008,Female,By Jumping from (Other sites),0
A & N Islands,2008,Female,By Jumping off Moving Vehicles/Trains,0
A & N Islands,2008,Female,By Machine,0
